Price,Close,High,Low,Open,Volume,RSI_14,MA_9,MA_21,MA_51,MACD,MACD_Signal,MACD_Hist
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,,,,,,,
Date,,,,,,,,,,,,
2016-08-12,222.4849090576172,226.73708109296945,205.20185617904977,207.5794234385408,86616475,63.9582925590513,211.68934970431857,210.1986578078497,202.04881376378677,3.596144190121919,3.4397662831635403,0.1563779069583786
2016-08-16,225.63975524902344,226.69136352193368,221.89051766557148,224.2680850043485,27709873,70.77716039370713,213.58936564127603,210.8627203078497,202.92381406297872,4.4216153790960675,3.6361361023500463,0.7854792767460212
2016-08-17,225.18252563476562,228.42881458179485,223.39935715644984,225.3654122050171,18294050,68.39821492551113,215.5808308919271,211.624760219029,203.8140546013327,4.981489129102556,3.9052067077005486,1.0762824214020075
2016-08-18,227.14857482910156,228.9774683911824,225.4568566561871,225.77690465754094,14314950,68.6694665784846,217.89235093858508,212.4434066045852,204.7016057033165,5.520203380318463,4.228206042224132,1.2919973380943315
2016-08-19,236.384521484375,237.7561918218085,231.81228702626328,233.1839573636968,39822529,76.40646520343974,220.5086873372396,213.63436671665735,205.56853739420572,6.6161353230841655,4.705791898396138,1.910343424688027
2016-08-22,233.0010528564453,238.1219466836824,232.26949260873968,237.5732730095654,19769886,74.25037411767822,222.69828118218317,214.90370759509858,206.35926519655715,7.129467577745686,5.190527034266048,1.9389405434796378
2016-08-23,232.955322265625,233.9154941961535,229.52614676613103,233.09248370426445,17583721,73.83919877093388,224.6897430419922,216.26449148995536,207.16254410089232,7.446755450047618,5.641772717422362,1.8049827326252563
2016-08-24,232.63525390625,234.2812748447582,231.81225739034633,233.13820242301352,11560293,75.25018857519747,227.0164998372396,217.3313453311012,208.03126854990043,7.584946985718091,6.030407571081508,1.554539414636583
2016-08-25,228.74888610839844,233.68690773295666,227.33150457821964,233.0925088768424,21230706,71.04811971957784,229.3534223768446,218.35247875395277,208.89819994159774,7.296754923115998,6.2836770414884064,1.0130778816275914
2016-08-26,225.50257873535156,229.25180211488816,224.8167436588491,228.88602898876033,16531983,62.671523463918284,229.68871900770398,219.1079857235863,209.59568996055452,6.728844828092178,6.372710598809161,0.3561342292830174
2016-08-29,227.74298095703125,228.47454119613786,223.35363347574255,224.81675395395578,11786129,63.95758488065146,229.9224107530382,219.89397466750373,210.18739079494102,6.385940573856033,6.375356593818536,0.010583980037496943
2016-08-30,230.66921997070312,231.26360484716602,228.428827958883,228.74887598722773,15323228,64.76682653651136,230.53204345703125,220.88897995721726,210.8373655431411,6.2779413150881,6.35587353807245,-0.07793222298434976
2016-08-31,230.89779663085938,233.91547359531873,229.70901310506028,231.58363167035697,15601566,69.26600013165367,230.94862365722656,221.98631504603796,211.53754440008424,6.140017056007849,6.3127022416595295,-0.17268518565168023
2016-09-01,230.44058227539062,233.04676110865472,229.66329695224866,230.39485714696752,12175873,74.53106921753064,230.28818596733942,223.02921840122767,212.18482911353018,5.925512094685274,6.2352642122646795,-0.30975211757940535
2016-09-02,232.81814575195312,233.3668054243358,230.12051670434266,230.44057864491168,11380257,65.2290774160904,230.26786295572916,224.24630446661087,212.912800209195,5.879588632010922,6.164129096213928,-0.2845404642030065
2016-09-06,237.8476104736328,239.127830370375,234.09837313505162,235.19572042180246,16620963,67.04977772852618,230.8114505343967,225.7464338030134,213.75911189060585,6.177815713046698,6.166866419580482,0.01094929346621587
2016-09-07,243.97439575195312,247.17495956080327,238.12194179711037,240.40805880343189,30862337,72.6570853524371,232.07135518391928,227.22914341517858,214.6421801997166,6.8298133547151,6.299455806607406,0.5303575481076939
2016-09-08,245.3917999267578,248.36375197305034,244.0658409280391,245.07173797120146,14339143,72.29049225268976,233.92056783040366,228.75757635207404,215.66600186217065,7.375874365924432,6.514739518470811,0.8611348474536209
2016-09-09,241.50538635253906,245.4374961187353,240.81955130680487,245.4374961187353,11455826,57.197885938298256,235.6986575656467,230.01820591517858,216.50783045151655,7.409617102507781,6.693715035278205,0.7159020672295755
2016-09-12,231.12644958496094,236.61313088074635,230.257727837132,235.47007227745772,18989750,47.798080225056296,236.07459852430554,230.94353957403274,217.16856354358148,6.523664266776137,6.659704881577793,-0.1360406148016553
2016-09-14,235.51573181152344,235.92724398114652,231.3550105706592,233.18390393485413,12754966,52.72900612517529,236.61309983995227,232.2673085530599,217.89205124798943,6.105340094270275,6.548831924116289,-0.443491829846014
2016-09-15,234.098388671875,236.24734430547687,232.45238158585562,236.24734430547687,7783662,51.5238351928886,236.9687211778429,232.8203313918341,218.55905959185432,5.594952300178107,6.358055999328653,-0.7631036991505455
2016-09-16,232.5438232421875,239.5850607876427,231.72081275296756,235.88156242288076,18013477,54.15414629583542,237.20241461859808,233.1490965343657,219.1812421013327,5.007304765684353,6.087905752599793,-1.0806009869154405
2016-09-19,233.77833557128906,236.20161418339433,233.36683727250633,234.09839755553776,11433295,59.47648351801958,237.3091023763021,233.55842081705728,219.76666738472733,4.5883134670129095,5.7879872954824165,-1.199673828469507
2016-09-20,232.6809844970703,234.46415295894914,231.94942426945698,234.46415295894914,9914599,55.806457748038085,236.7350328233507,233.82186889648438,220.32161099303002,4.12021748102768,5.454433332591469,-1.3342158515637887
2016-09-21,229.66331481933594,234.3269992143075,229.20609140623483,232.7267172684537,12817180,48.819722625954675,235.14491271972656,233.50181143624442,220.87924403770296,3.465795780040139,5.056705822081204,-1.590910042041065
2016-09-22,235.83583068847656,236.33879318646623,233.2753907400467,235.83583068847656,20797370,55.08477851873197,234.08313835991754,233.63680085681733,221.58928545783547,3.4059704052373263,4.726558738712429,-1.3205883334751025
